loan_id,customer_id,loan_type,loan_amount,outstanding_balance,interest_rate,term_months,delinquency_status,origination_date,monthly_payment,branch_id,source_system,created_at
LN0002551,CUST001732,CREDIT_LINE,8817.73,6661.35,6.52,180,CURRENT,2022-03-16,50.2,BR022,LOAN_ORIGINATION_v2.1,2022-03-16 03:19:15
LN0002552,CUST000257,CREDIT_LINE,16860.22,12822.89,3.76,12,CURRENT,2018-05-21,1683.94,BR009,LOAN_ORIGINATION_v2.1,2018-05-21 05:44:45
LN0002553,CUST001740,MORTGAGE,563230.06,170931.35,21.28,48,CURRENT,2018-05-27,12476.06,BR010,LOAN_ORIGINATION_v2.1,2018-05-27 18:05:21
LN0002554,CUST003247,AUTO,51785.33,44124.94,20.56,84,CURRENT,2019-10-16,674.54,BR024,LOAN_ORIGINATION_v2.1,2019-10-16 01:25:21
LN0002555,CUST003515,AUTO,38953.23,18461.95,9.51,120,30_DPD,2021-06-05,364.25,BR011,LOAN_ORIGINATION_v2.1,2021-06-05 19:50:48
LN0002556,CUST004635,AUTO,49652.34,32034.71,13.81,24,CURRENT,2020-08-03,2268.13,BR023,LOAN_ORIGINATION_v2.1,2020-08-03 02:31:16
LN0002557,CUST001826,MORTGAGE,194323.73,159575.44,19.1,60,CURRENT,2020-08-19,3395.75,BR013,LOAN_ORIGINATION_v2.1,2020-08-19 20:07:27
LN0002558,CUST000785,AUTO,18823.71,16650.0,6.86,60,CURRENT,2020-09-06,361.12,BR018,LOAN_ORIGINATION_v2.1,2020-09-06 10:30:23
LN0002559,CUST004542,AUTO,30452.03,14009.42,8.74,120,CURRENT,2021-05-20,314.13,BR002,LOAN_ORIGINATION_v2.1,2021-05-20 04:19:51
LN0002560,CUST004019,PERSONAL,5772.75,2546.99,7.2,24,CURRENT,2020-03-17,274.04,BR001,LOAN_ORIGINATION_v2.1,2020-03-17 12:28:00
LN0002561,CUST001154,PERSONAL,34190.72,5593.27,18.0,24,CURRENT,2020-03-16,1802.35,BR014,LOAN_ORIGINATION_v2.1,2020-03-16 03:56:19
LN0002562,CUST002327,AUTO,23405.14,9784.05,24.5,120,CLOSED,2022-03-15,219.86,BR022,LOAN_ORIGINATION_v2.1,2022-03-15 22:57:04
LN0002563,CUST002351,PERSONAL,32778.56,16789.87,20.77,12,CURRENT,2020-04-29,2895.69,BR008,LOAN_ORIGINATION_v2.1,2020-04-29 18:18:41
LN0002564,CUST002646,MORTGAGE,270162.52,80758.69,17.83,48,CURRENT,2019-05-26,7056.54,BR004,LOAN_ORIGINATION_v2.1,2019-05-26 08:32:22
LN0002565,CUST003777,MORTGAGE,356583.61,307123.05,16.26,48,CLOSED,2019-04-27,8514.04,BR002,LOAN_ORIGINATION_v2.1,2019-04-27 03:23:25
LN0002566,CUST000859,MORTGAGE,301990.21,212298.42,12.8,84,CURRENT,2021-06-22,4204.02,BR018,LOAN_ORIGINATION_v2.1,2021-06-22 12:01:29
LN0002567,CUST000526,PERSONAL,12277.04,2306.36,11.71,60,30_DPD,2020-07-16,256.38,BR019,LOAN_ORIGINATION_v2.1,2020-07-16 12:07:09
LN0002568,CUST000085,PERSONAL,39005.87,16946.64,7.05,36,CURRENT,2022-05-02,1345.95,BR021,LOAN_ORIGINATION_v2.1,2022-05-02 04:24:45
LN0002569,CUST004420,AUTO,60767.52,41033.69,17.64,84,CURRENT,2019-10-25,836.11,BR008,LOAN_ORIGINATION_v2.1,2019-10-25 09:27:04
LN0002570,CUST003658,MORTGAGE,461445.96,221322.89,18.32,360,90_DPD,2021-04-29,1383.16,BR015,LOAN_ORIGINATION_v2.1,2021-04-29 03:08:41
LN0002571,CUST001276,AUTO,32899.36,9194.29,3.57,180,CURRENT,2022-06-22,187.53,BR004,LOAN_ORIGINATION_v2.1,2022-06-22 11:06:50
LN0002572,CUST002030,AUTO,22435.65,22136.14,11.96,360,CURRENT,2018-12-23,79.93,BR022,LOAN_ORIGINATION_v2.1,2018-12-23 04:15:17
LN0002573,CUST001048,MORTGAGE,451771.99,335284.69,10.87,12,30_DPD,2021-12-21,43928.45,BR015,LOAN_ORIGINATION_v2.1,2021-12-21 17:26:34
LN0002574,CUST000873,MORTGAGE,505556.54,85702.19,4.89,60,30_DPD,2020-12-25,10351.74,BR019,LOAN_ORIGINATION_v2.1,2020-12-25 17:09:34
LN0002575,CUST004547,MORTGAGE,541577.08,362636.29,17.61,360,CURRENT,2023-02-13,1559.51,BR016,LOAN_ORIGINATION_v2.1,2023-02-13 00:43:45
LN0002576,CUST003004,MORTGAGE,283047.65,64442.66,13.04,36,CURRENT,2020-08-25,8706.56,BR006,LOAN_ORIGINATION_v2.1,2020-08-25 19:26:08
LN0002577,CUST001252,PERSONAL,26668.83,16245.05,20.2,360,CURRENT,2020-10-19,84.31,BR018,LOAN_ORIGINATION_v2.1,2020-10-19 09:01:54
LN0002578,CUST000532,MORTGAGE,466510.43,333620.96,8.31,180,CURRENT,2020-12-09,3032.2,BR004,LOAN_ORIGINATION_v2.1,2020-12-09 22:26:51
LN0002579,CUST000428,MORTGAGE,241921.96,79760.71,4.28,36,30_DPD,2022-12-15,8512.19,BR005,LOAN_ORIGINATION_v2.1,2022-12-15 10:21:55
LN0002580,CUST003735,AUTO,28449.87,25917.41,12.1,180,60_DPD,2022-11-05,162.81,BR011,LOAN_ORIGINATION_v2.1,2022-11-05 12:14:47
LN0002581,CUST003739,MORTGAGE,117073.62,57800.2,21.57,120,CURRENT,2022-09-16,1173.46,BR005,LOAN_ORIGINATION_v2.1,2022-09-16 23:57:35
LN0002582,CUST001480,PERSONAL,18592.69,18133.65,10.42,12,CURRENT,2021-10-26,1935.29,BR013,LOAN_ORIGINATION_v2.1,2021-10-26 20:27:44
LN0002583,CUST004860,MORTGAGE,467715.28,140311.36,11.23,36,60_DPD,2022-06-30,14083.05,BR018,LOAN_ORIGINATION_v2.1,2022-06-30 04:26:38
LN0002584,CUST000185,AUTO,35658.14,20822.57,20.69,24,CURRENT,2023-04-20,1826.74,BR017,LOAN_ORIGINATION_v2.1,2023-04-20 13:47:17
LN0002585,CUST003816,PERSONAL,14840.46,3469.01,9.55,24,CURRENT,2019-06-30,683.31,BR021,LOAN_ORIGINATION_v2.1,2019-06-30 22:51:51
LN0002586,CUST001206,MORTGAGE,339872.8,175872.44,8.35,36,CURRENT,2021-05-02,10206.65,BR007,LOAN_ORIGINATION_v2.1,2021-05-02 12:23:22
LN0002587,CUST002790,AUTO,14320.47,7544.11,18.7,360,CURRENT,2022-05-30,50.46,BR014,LOAN_ORIGINATION_v2.1,2022-05-30 05:06:10
LN0002588,CUST000008,MORTGAGE,402710.56,305870.65,23.19,180,CURRENT,2020-05-20,2884.23,BR024,LOAN_ORIGINATION_v2.1,2020-05-20 12:17:25
LN0002589,CUST000269,PERSONAL,28867.14,5948.78,11.57,120,CURRENT,2020-03-03,277.69,BR017,LOAN_ORIGINATION_v2.1,2020-03-03 04:15:14
LN0002590,CUST000050,CREDIT_LINE,15938.13,3349.3,20.82,12,CURRENT,2021-06-12,1548.88,BR025,LOAN_ORIGINATION_v2.1,2021-06-12 01:33:13
LN0002591,CUST001198,AUTO,63836.25,41047.38,8.46,360,CURRENT,2021-09-27,210.2,BR025,LOAN_ORIGINATION_v2.1,2021-09-27 09:00:16
LN0002592,CUST004443,MORTGAGE,191994.13,58416.07,11.9,12,CURRENT,2019-10-13,18936.33,BR019,LOAN_ORIGINATION_v2.1,2019-10-13 00:08:20
LN0002593,CUST000817,MORTGAGE,276597.68,222986.69,23.39,48,CURRENT,2018-03-09,6448.89,BR004,LOAN_ORIGINATION_v2.1,2018-03-09 01:59:58
LN0002594,CUST002895,PERSONAL,36348.14,32010.91,21.54,36,30_DPD,2020-06-05,1271.69,BR018,LOAN_ORIGINATION_v2.1,2020-06-05 16:30:47
LN0002595,CUST000961,MORTGAGE,462981.17,234686.44,13.54,48,CURRENT,2018-01-27,10577.03,BR018,LOAN_ORIGINATION_v2.1,2018-01-27 13:35:52
LN0002596,CUST001378,MORTGAGE,228147.52,164550.08,4.34,24,60_DPD,2021-06-06,10469.63,BR011,LOAN_ORIGINATION_v2.1,2021-06-06 20:25:43
LN0002597,CUST004990,AUTO,32743.92,25353.13,8.01,120,CURRENT,2019-11-18,330.66,BR022,LOAN_ORIGINATION_v2.1,2019-11-18 21:09:49
LN0002598,CUST003815,PERSONAL,11233.85,9174.14,20.93,36,90_DPD,2023-04-08,331.79,BR002,LOAN_ORIGINATION_v2.1,2023-04-08 04:54:41
LN0002599,CUST001865,CREDIT_LINE,24217.67,3656.57,14.07,24,30_DPD,2019-07-23,1301.94,BR018,LOAN_ORIGINATION_v2.1,2019-07-23 19:21:38
LN0002600,CUST002340,PERSONAL,45282.55,22703.7,23.66,360,30_DPD,2020-07-28,144.59,BR002,LOAN_ORIGINATION_v2.1,2020-07-28 00:41:00
LN0002601,CUST001243,CREDIT_LINE,2766.7,1111.21,13.11,48,CURRENT,2019-12-22,71.68,BR024,LOAN_ORIGINATION_v2.1,2019-12-22 00:27:05
LN0002602,CUST000546,MORTGAGE,337047.18,214817.39,5.24,84,CURRENT,2022-01-03,4722.26,BR022,LOAN_ORIGINATION_v2.1,2022-01-03 19:32:47
LN0002603,CUST000194,PERSONAL,31335.32,9743.24,13.04,24,30_DPD,2018-03-16,1431.41,BR016,LOAN_ORIGINATION_v2.1,2018-03-16 17:52:15
LN0002604,CUST002942,CREDIT_LINE,17979.98,2596.73,19.06,84,CURRENT,2022-09-13,233.1,BR021,LOAN_ORIGINATION_v2.1,2022-09-13 00:36:38
LN0002605,CUST002796,MORTGAGE,583680.12,341277.93,7.72,36,CLOSED,2019-12-03,19033.59,BR024,LOAN_ORIGINATION_v2.1,2019-12-03 16:40:46
LN0002606,CUST000524,MORTGAGE,204561.54,123733.04,5.38,120,CURRENT,2019-04-05,2056.38,BR023,LOAN_ORIGINATION_v2.1,2019-04-05 02:55:50
LN0002607,CUST003182,PERSONAL,47043.34,39870.94,23.22,48,30_DPD,2022-10-13,1199.76,BR007,LOAN_ORIGINATION_v2.1,2022-10-13 07:56:09
LN0002608,CUST001464,CREDIT_LINE,10412.36,3701.29,17.97,12,CURRENT,2020-07-18,942.81,BR012,LOAN_ORIGINATION_v2.1,2020-07-18 12:09:29
LN0002609,CUST002502,CREDIT_LINE,10804.85,2127.69,5.89,360,CURRENT,2020-09-19,33.6,BR020,LOAN_ORIGINATION_v2.1,2020-09-19 20:26:34
LN0002610,CUST003344,PERSONAL,33411.66,8276.67,8.57,36,30_DPD,2019-04-15,1064.65,BR017,LOAN_ORIGINATION_v2.1,2019-04-15 12:52:17
LN0002611,CUST000535,AUTO,59957.19,59415.41,8.02,360,CURRENT,2020-12-01,168.64,BR002,LOAN_ORIGINATION_v2.1,2020-12-01 12:03:57
LN0002612,CUST004163,CREDIT_LINE,14208.81,13167.28,13.83,24,CURRENT,2022-05-28,721.21,BR005,LOAN_ORIGINATION_v2.1,2022-05-28 23:09:06
LN0002613,CUST002004,PERSONAL,44212.94,44075.05,12.95,60,CURRENT,2022-03-27,744.54,BR020,LOAN_ORIGINATION_v2.1,2022-03-27 08:28:04
LN0002614,CUST003002,CREDIT_LINE,8070.06,4503.57,15.02,12,CURRENT,2019-01-20,862.2,BR009,LOAN_ORIGINATION_v2.1,2019-01-20 02:00:37
LN0002615,CUST004471,MORTGAGE,209040.04,71082.91,19.79,36,CURRENT,2020-06-24,6670.58,BR011,LOAN_ORIGINATION_v2.1,2020-06-24 22:42:37
LN0002616,CUST004945,AUTO,35106.19,8417.29,16.04,12,CURRENT,2022-04-01,3487.37,BR003,LOAN_ORIGINATION_v2.1,2022-04-01 15:15:49
LN0002617,CUST004919,MORTGAGE,114191.57,72791.8,5.51,24,CURRENT,2021-09-26,5100.59,BR019,LOAN_ORIGINATION_v2.1,2021-09-26 11:05:11
LN0002618,CUST004956,AUTO,40952.01,39823.38,22.85,48,CURRENT,2019-06-28,1044.48,BR005,LOAN_ORIGINATION_v2.1,2019-06-28 13:53:04
LN0002619,CUST002814,CREDIT_LINE,7869.91,3067.87,18.26,12,CURRENT,2020-12-17,666.84,BR013,LOAN_ORIGINATION_v2.1,2020-12-17 19:27:48
LN0002620,CUST002269,PERSONAL,21766.05,7693.25,4.92,60,CURRENT,2022-10-07,449.1,BR015,LOAN_ORIGINATION_v2.1,2022-10-07 22:52:37
LN0002621,CUST004899,PERSONAL,41862.33,7479.47,13.58,120,CURRENT,2022-08-05,404.66,BR023,LOAN_ORIGINATION_v2.1,2022-08-05 17:11:39
LN0002622,CUST004789,MORTGAGE,577694.18,214467.91,20.01,12,CURRENT,2019-01-25,59595.32,BR018,LOAN_ORIGINATION_v2.1,2019-01-25 09:50:52
LN0002623,CUST003990,PERSONAL,3844.25,603.65,19.02,60,CURRENT,2018-10-18,82.29,BR012,LOAN_ORIGINATION_v2.1,2018-10-18 10:58:09
LN0002624,CUST001951,CREDIT_LINE,16068.79,7202.25,5.58,12,CURRENT,2019-10-20,1563.04,BR011,LOAN_ORIGINATION_v2.1,2019-10-20 09:59:05
LN0002625,CUST004454,CREDIT_LINE,8339.61,4690.4,24.67,360,CURRENT,2019-04-18,29.49,BR001,LOAN_ORIGINATION_v2.1,2019-04-18 05:03:17
LN0002626,CUST001520,PERSONAL,14440.78,6296.95,4.43,12,CURRENT,2022-10-18,1435.74,BR024,LOAN_ORIGINATION_v2.1,2022-10-18 23:46:26
LN0002627,CUST000261,MORTGAGE,599943.66,553706.67,6.2,12,CURRENT,2022-01-14,54237.23,BR007,LOAN_ORIGINATION_v2.1,2022-01-14 22:05:19
LN0002628,CUST003709,PERSONAL,44595.7,26254.78,12.98,360,CLOSED,2021-09-29,138.24,BR006,LOAN_ORIGINATION_v2.1,2021-09-29 02:03:42
LN0002629,CUST004832,MORTGAGE,469153.2,95751.23,8.46,60,CURRENT,2020-03-01,9114.09,BR002,LOAN_ORIGINATION_v2.1,2020-03-01 03:42:15
LN0002630,CUST001968,CREDIT_LINE,17241.55,5072.88,19.58,12,CURRENT,2018-08-18,1497.98,BR007,LOAN_ORIGINATION_v2.1,2018-08-18 14:48:29
LN0002631,CUST001904,MORTGAGE,152485.9,75172.02,13.57,12,CURRENT,2020-10-24,15534.37,BR012,LOAN_ORIGINATION_v2.1,2020-10-24 06:14:36
LN0002632,CUST003096,AUTO,11037.8,3107.27,14.41,360,CURRENT,2022-04-28,30.99,BR004,LOAN_ORIGINATION_v2.1,2022-04-28 11:56:51
LN0002633,CUST003405,AUTO,25761.45,7673.11,18.83,60,CURRENT,2020-11-27,443.82,BR025,LOAN_ORIGINATION_v2.1,2020-11-27 14:26:09
LN0002634,CUST002427,PERSONAL,25646.95,21600.13,17.78,60,CURRENT,2019-04-15,464.17,BR014,LOAN_ORIGINATION_v2.1,2019-04-15 20:38:09
LN0002635,CUST002733,PERSONAL,36446.56,5496.48,21.05,48,CURRENT,2019-09-01,959.73,BR022,LOAN_ORIGINATION_v2.1,2019-09-01 12:00:41
LN0002636,CUST002839,PERSONAL,45988.6,36776.71,14.26,360,CURRENT,2020-11-18,147.43,BR012,LOAN_ORIGINATION_v2.1,2020-11-18 23:17:14
LN0002637,CUST002184,MORTGAGE,81670.13,52439.39,11.25,36,60_DPD,2021-08-28,2720.23,BR024,LOAN_ORIGINATION_v2.1,2021-08-28 09:11:01
LN0002638,CUST004548,PERSONAL,40387.03,39118.4,17.57,24,30_DPD,2020-05-07,2073.35,BR015,LOAN_ORIGINATION_v2.1,2020-05-07 11:29:29
LN0002639,CUST000915,CREDIT_LINE,6336.1,5277.34,21.44,36,60_DPD,2018-07-28,212.81,BR013,LOAN_ORIGINATION_v2.1,2018-07-28 19:37:03
LN0002640,CUST001870,PERSONAL,42949.39,34280.62,10.83,120,CURRENT,2020-11-10,449.77,BR005,LOAN_ORIGINATION_v2.1,2020-11-10 17:34:29
LN0002641,CUST000659,MORTGAGE,356319.7,210081.12,9.88,48,CURRENT,2021-03-08,9242.36,BR022,LOAN_ORIGINATION_v2.1,2021-03-08 15:18:16
LN0002642,CUST003185,AUTO,47671.56,7569.6,21.95,84,CLOSED,2021-10-29,694.02,BR013,LOAN_ORIGINATION_v2.1,2021-10-29 19:46:56
LN0002643,CUST001138,MORTGAGE,363997.4,119940.9,5.93,24,CURRENT,2021-02-22,15686.79,BR009,LOAN_ORIGINATION_v2.1,2021-02-22 15:42:55
LN0002644,CUST002076,MORTGAGE,315782.76,109604.85,3.62,48,60_DPD,2022-04-23,8134.46,BR022,LOAN_ORIGINATION_v2.1,2022-04-23 11:16:24
LN0002645,CUST001952,PERSONAL,31930.37,19332.22,20.79,12,CURRENT,2018-11-07,2748.5,BR015,LOAN_ORIGINATION_v2.1,2018-11-07 16:15:44
LN0002646,CUST000921,PERSONAL,16140.99,4561.79,5.55,120,CURRENT,2023-03-01,160.76,BR008,LOAN_ORIGINATION_v2.1,2023-03-01 11:41:10
LN0002647,CUST000160,PERSONAL,39521.48,7570.65,24.6,48,CURRENT,2020-09-22,1066.5,BR018,LOAN_ORIGINATION_v2.1,2020-09-22 15:02:52
LN0002648,CUST001127,AUTO,53363.47,53323.65,22.79,60,CURRENT,2019-05-08,901.95,BR005,LOAN_ORIGINATION_v2.1,2019-05-08 15:18:40
LN0002649,CUST002419,MORTGAGE,182607.78,32005.37,8.4,360,CURRENT,2020-11-04,514.11,BR005,LOAN_ORIGINATION_v2.1,2020-11-04 01:28:25
LN0002650,CUST000479,AUTO,62328.4,60992.26,14.9,12,CURRENT,2020-04-10,6722.45,BR016,LOAN_ORIGINATION_v2.1,2020-04-10 16:13:05
LN0002651,CUST002459,CREDIT_LINE,13161.64,12158.09,10.94,36,CURRENT,2020-03-22,468.39,BR002,LOAN_ORIGINATION_v2.1,2020-03-22 11:25:07
LN0002652,CUST003729,PERSONAL,8844.55,2327.19,17.17,60,CURRENT,2021-09-09,185.96,BR023,LOAN_ORIGINATION_v2.1,2021-09-09 19:52:24
LN0002653,CUST002970,AUTO,12140.92,10778.65,14.06,60,CURRENT,2019-12-24,258.8,BR016,LOAN_ORIGINATION_v2.1,2019-12-24 10:34:32
LN0002654,CUST004782,PERSONAL,21387.73,2248.97,11.42,36,CURRENT,2019-09-10,767.89,BR012,LOAN_ORIGINATION_v2.1,2019-09-10 10:27:11
LN0002655,CUST001679,PERSONAL,23799.93,20961.03,7.56,84,30_DPD,2020-02-19,284.28,BR008,LOAN_ORIGINATION_v2.1,2020-02-19 20:33:07
LN0002656,CUST002089,MORTGAGE,221674.52,202559.62,15.58,84,CURRENT,2018-12-13,2752.19,BR013,LOAN_ORIGINATION_v2.1,2018-12-13 18:57:18
LN0002657,CUST003348,AUTO,24685.09,17420.94,22.98,48,CURRENT,2019-11-17,664.65,BR021,LOAN_ORIGINATION_v2.1,2019-11-17 00:56:11
LN0002658,CUST003433,CREDIT_LINE,3998.09,3927.26,4.59,48,CURRENT,2018-03-07,100.46,BR001,LOAN_ORIGINATION_v2.1,2018-03-07 12:48:03
LN0002659,CUST002657,MORTGAGE,127220.57,14149.09,10.9,60,CLOSED,2018-12-27,2418.16,BR014,LOAN_ORIGINATION_v2.1,2018-12-27 21:42:28
LN0002660,CUST001150,MORTGAGE,522975.3,290438.83,19.39,60,CLOSED,2019-10-30,9328.86,BR002,LOAN_ORIGINATION_v2.1,2019-10-30 20:32:19
LN0002661,CUST000465,MORTGAGE,236597.12,230732.53,22.68,180,CURRENT,2020-03-21,1517.42,BR008,LOAN_ORIGINATION_v2.1,2020-03-21 03:57:40
LN0002662,CUST002206,AUTO,38109.76,7154.12,11.97,360,CURRENT,2022-07-15,120.38,BR003,LOAN_ORIGINATION_v2.1,2022-07-15 21:08:48
LN0002663,CUST002662,AUTO,26644.12,23204.13,4.12,360,CURRENT,2022-05-21,92.45,BR005,LOAN_ORIGINATION_v2.1,2022-05-21 07:05:09
LN0002664,CUST002821,CREDIT_LINE,3489.99,1444.24,9.82,48,CURRENT,2021-03-29,82.19,BR017,LOAN_ORIGINATION_v2.1,2021-03-29 05:48:24
LN0002665,CUST004102,PERSONAL,11520.66,5754.74,4.63,360,CLOSED,2023-05-17,33.6,BR017,LOAN_ORIGINATION_v2.1,2023-05-17 20:10:14
LN0002666,CUST002904,MORTGAGE,160553.48,24804.27,16.6,180,CURRENT,2019-01-29,1127.83,BR016,LOAN_ORIGINATION_v2.1,2019-01-29 23:54:15
LN0002667,CUST001277,CREDIT_LINE,7666.31,3199.24,15.31,120,CURRENT,2019-05-13,68.91,BR018,LOAN_ORIGINATION_v2.1,2019-05-13 00:52:30
LN0002668,CUST003780,CREDIT_LINE,4554.69,574.88,5.64,24,CURRENT,2020-02-10,205.69,BR018,LOAN_ORIGINATION_v2.1,2020-02-10 01:16:30
LN0002669,CUST003576,PERSONAL,41070.08,12817.23,14.59,60,CURRENT,2018-10-16,781.78,BR016,LOAN_ORIGINATION_v2.1,2018-10-16 15:59:17
LN0002670,CUST000439,PERSONAL,41992.94,26357.38,9.07,12,CURRENT,2022-12-02,4541.26,BR018,LOAN_ORIGINATION_v2.1,2022-12-02 10:09:43
LN0002671,CUST001425,CREDIT_LINE,22794.32,19240.66,6.6,48,30_DPD,2018-07-25,532.78,BR003,LOAN_ORIGINATION_v2.1,2018-07-25 00:15:23
LN0002672,CUST001985,PERSONAL,48509.71,14307.85,9.1,48,CURRENT,2018-10-22,1230.08,BR016,LOAN_ORIGINATION_v2.1,2018-10-22 22:52:33
LN0002673,CUST002349,MORTGAGE,528469.98,217946.35,21.16,84,CURRENT,2020-09-26,6651.77,BR021,LOAN_ORIGINATION_v2.1,2020-09-26 05:05:23
LN0002674,CUST002345,AUTO,59378.18,30699.49,13.27,84,CURRENT,2018-12-22,825.28,BR024,LOAN_ORIGINATION_v2.1,2018-12-22 23:31:33
LN0002675,CUST003179,AUTO,22347.77,17350.13,17.37,36,CLOSED,2019-02-24,655.88,BR014,LOAN_ORIGINATION_v2.1,2019-02-24 11:30:55
LN0002676,CUST000790,AUTO,15787.43,11563.75,17.23,84,CURRENT,2023-05-25,187.95,BR025,LOAN_ORIGINATION_v2.1,2023-05-25 12:14:42
LN0002677,CUST003045,PERSONAL,9844.94,3794.19,13.23,60,CURRENT,2021-10-23,181.26,BR019,LOAN_ORIGINATION_v2.1,2021-10-23 06:00:28
LN0002678,CUST002210,PERSONAL,30601.22,16495.82,22.21,12,CLOSED,2021-02-28,2913.53,BR023,LOAN_ORIGINATION_v2.1,2021-02-28 00:09:01
LN0002679,CUST002589,PERSONAL,21358.33,16662.7,8.46,84,CURRENT,2019-09-18,261.75,BR013,LOAN_ORIGINATION_v2.1,2019-09-18 02:39:40
LN0002680,CUST000977,MORTGAGE,339504.45,196030.63,20.82,84,CURRENT,2018-06-30,4977.15,BR018,LOAN_ORIGINATION_v2.1,2018-06-30 04:14:43
LN0002681,CUST002926,CREDIT_LINE,10117.4,1614.9,7.31,48,CURRENT,2019-04-09,231.0,BR016,LOAN_ORIGINATION_v2.1,2019-04-09 13:34:24
LN0002682,CUST000575,MORTGAGE,217384.74,99177.09,14.04,48,CURRENT,2020-06-23,4724.13,BR013,LOAN_ORIGINATION_v2.1,2020-06-23 21:53:26
LN0002683,CUST004507,MORTGAGE,208521.71,191936.18,14.41,36,CURRENT,2018-05-24,6277.68,BR001,LOAN_ORIGINATION_v2.1,2018-05-24 11:20:59
LN0002684,CUST001482,PERSONAL,38471.5,13075.3,23.82,48,CURRENT,2022-12-23,966.95,BR009,LOAN_ORIGINATION_v2.1,2022-12-23 22:55:32
LN0002685,CUST001143,AUTO,52977.19,15738.81,18.77,84,60_DPD,2019-09-03,794.88,BR006,LOAN_ORIGINATION_v2.1,2019-09-03 02:45:47
LN0002686,CUST002496,PERSONAL,37351.52,27433.29,12.46,36,60_DPD,2020-06-23,1179.03,BR003,LOAN_ORIGINATION_v2.1,2020-06-23 06:43:10
LN0002687,CUST003541,CREDIT_LINE,13695.33,10424.23,4.82,120,CURRENT,2019-05-06,116.36,BR003,LOAN_ORIGINATION_v2.1,2019-05-06 20:36:25
LN0002688,CUST003181,AUTO,33038.59,6882.19,19.33,36,CURRENT,2019-08-03,1129.61,BR015,LOAN_ORIGINATION_v2.1,2019-08-03 01:17:09
LN0002689,CUST004638,CREDIT_LINE,14947.92,5064.45,13.8,60,CURRENT,2018-07-28,306.53,BR011,LOAN_ORIGINATION_v2.1,2018-07-28 04:01:14
LN0002690,CUST003984,MORTGAGE,196400.23,123715.15,23.86,120,CURRENT,2021-10-06,1978.4,BR005,LOAN_ORIGINATION_v2.1,2021-10-06 13:18:57
LN0002691,CUST000333,AUTO,16571.01,10241.74,17.65,48,CURRENT,2020-04-28,386.75,BR002,LOAN_ORIGINATION_v2.1,2020-04-28 21:18:10
LN0002692,CUST002309,MORTGAGE,322165.92,92466.45,8.14,36,30_DPD,2022-07-07,10901.85,BR019,LOAN_ORIGINATION_v2.1,2022-07-07 15:38:52
LN0002693,CUST004456,CREDIT_LINE,12110.28,8451.62,11.34,48,CURRENT,2022-03-05,299.38,BR003,LOAN_ORIGINATION_v2.1,2022-03-05 08:58:43
LN0002694,CUST001031,MORTGAGE,573705.91,440390.0,6.55,24,CURRENT,2022-09-18,30077.19,BR017,LOAN_ORIGINATION_v2.1,2022-09-18 14:21:18
LN0002695,CUST000128,AUTO,20532.95,8581.51,18.23,12,30_DPD,2018-12-30,2031.72,BR007,LOAN_ORIGINATION_v2.1,2018-12-30 23:06:07
LN0002696,CUST001682,MORTGAGE,486000.2,198706.39,24.83,360,CURRENT,2021-07-03,1469.14,BR020,LOAN_ORIGINATION_v2.1,2021-07-03 19:00:17
LN0002697,CUST004920,PERSONAL,23374.71,14652.96,21.83,36,CURRENT,2023-01-15,843.0,BR021,LOAN_ORIGINATION_v2.1,2023-01-15 11:18:10
LN0002698,CUST002116,MORTGAGE,524639.33,309622.37,15.82,12,60_DPD,2019-04-25,51189.61,BR018,LOAN_ORIGINATION_v2.1,2019-04-25 00:26:40
LN0002699,CUST003698,CREDIT_LINE,9890.41,5020.78,12.69,180,CURRENT,2021-08-19,61.3,BR012,LOAN_ORIGINATION_v2.1,2021-08-19 06:14:58
LN0002700,CUST001723,MORTGAGE,204115.05,165611.96,13.23,12,CURRENT,2018-02-05,18320.18,BR021,LOAN_ORIGINATION_v2.1,2018-02-05 15:20:31
LN0002701,CUST002343,AUTO,14511.75,4473.85,14.26,360,CURRENT,2019-09-01,41.11,BR011,LOAN_ORIGINATION_v2.1,2019-09-01 04:04:35
LN0002702,CUST000035,CREDIT_LINE,19948.95,16547.56,22.69,12,CURRENT,2019-02-12,1668.41,BR016,LOAN_ORIGINATION_v2.1,2019-02-12 04:15:40
LN0002703,CUST004249,AUTO,44557.28,33582.65,15.04,360,CURRENT,2022-12-10,157.81,BR006,LOAN_ORIGINATION_v2.1,2022-12-10 05:27:13
LN0002704,CUST000224,AUTO,48254.18,16159.09,22.57,120,CURRENT,2021-07-10,402.56,BR018,LOAN_ORIGINATION_v2.1,2021-07-10 21:36:06
LN0002705,CUST001918,MORTGAGE,168852.28,61591.36,11.84,60,CURRENT,2019-07-12,3402.28,BR011,LOAN_ORIGINATION_v2.1,2019-07-12 19:12:15
LN0002706,CUST002922,MORTGAGE,443437.02,217110.55,12.29,360,CURRENT,2021-01-21,1380.85,BR016,LOAN_ORIGINATION_v2.1,2021-01-21 15:06:52
LN0002707,CUST004134,PERSONAL,15636.64,12997.4,7.82,360,30_DPD,2019-11-10,45.72,BR022,LOAN_ORIGINATION_v2.1,2019-11-10 12:31:43
LN0002708,CUST002891,PERSONAL,13988.28,3756.11,12.0,24,CURRENT,2023-04-19,662.44,BR025,LOAN_ORIGINATION_v2.1,2023-04-19 10:32:22
